names	Run1_C_27	Run1_C_33	Run1_C_35	Run1_C_36	Run1_C_45	Run1_C_51	Run1_C_60	Run1_C_61	Run1_C_65	Run1_C_66	Run1_C_69	Run1_C_70	Run1_C_72	Run1_C_73	Run1_C_75	Run1_C_77	Run1_C_80	Run1_C_81	Run1_C_82	Run1_C_83	Run1_C_86	Run1_C_87	Run1_C_90	Run1_C_91	Run1_C_93	Run1_C_94	Run1_C_97	Run1_C_98	Run1_C_101	Run1_C_103	Run1_C_108	Run1_C_110	Run1_C_111	Run1_C_112	Run1_C_113	Run1_C_118	Run1_C_122	Run1_C_125	Run1_C_126	Run1_C_127	Run1_C_128	Run1_C_129	Run1_C_130	Run1_C_132	Run1_C_133	Run1_C_136	Run1_C_138	Run1_C_140	Run1_C_141	Run1_C_142	Run1_C_143	Run1_C_144	Run1_C_145	Run1_C_147	Run1_C_148	Run1_C_149	Run1_C_150	Run1_C_151	Run1_C_152	Run1_C_153	Run1_C_154	Run1_C_155	Run1_C_156	Run1_C_158	Run1_C_159	Run1_C_161	Run1_C_163	Run1_C_164	Run1_C_165	Run1_C_166	Run1_C_167	Run1_C_168	Run1_C_169	Run1_C_170	Run1_C_171	Run1_C_172	Run1_C_174	Run1_C_175	Run1_C_177	Run1_C_178	Run1_C_179	Run1_C_181	Run1_C_182	Run1_C_183	Run1_C_184	Run1_C_185	Run1_C_186	Run1_C_187	Run1_C_188	Run1_C_189	Run1_C_190	Run1_C_191	Run1_C_192	Run1_C_193	Run1_C_194	Run1_C_195	Run1_C_196	Run1_C_197	Run1_C_198	Run1_C_199	root
LOC_11	16	16	16	16	16	16	16	16	15	16	15	16	16	16	16	16	16	16	16	16	15	15	16	16	16	16	16	15	15	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	16	16	15	15	16	16	16	16	16	16	16	16	16	16	16	15	15	15	16	16	15	15	15	15	16	16	15	15	15	16	16	16	16	16	15	16	16	15	15	16	16	16	16	16	16	16	16	16	16	15	15	16	16	16
LOC_12	20	20	20	21	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
LOC_13	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22
LOC_14	23	23	23	23	23	23	22	22	25	23	25	22	23	23	22	22	23	23	23	23	23	23	23	23	22	23	23	24	25	23	23	23	23	22	22	23	23	22	23	23	22	22	25	25	25	25	24	23	23	23	23	22	22	21	23	23	23	23	23	23	23	23	25	24	24	21	24	24	24	25	25	23	23	24	24	23	23	23	23	21	21	23	22	22	25	25	23	23	23	23	22	22	24	24	23	23	23	23	23	23	23
LOC_15	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	20	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	16	16	18	18	18	18	18	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18
LOC_16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	16	18	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	18	18	16
LOC_17	23	23	23	24	23	24	23	23	23	23	21	26	24	24	23	23	23	23	24	24	23	23	24	24	23	23	23	23	23	23	24	23	23	23	23	23	23	23	23	23	24	24	21	23	23	23	23	23	23	23	25	22	23	23	23	23	24	24	23	23	23	23	22	23	23	23	23	23	23	23	23	23	23	23	23	25	23	23	23	23	23	23	23	23	21	21	24	24	23	23	23	23	23	23	23	23	23	23	23	23	23
LOC_18	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22	22	21	22	22	22	21	22	22	22	22	22	22	22	22	23	21	21	22	22	22	22	22	22	23	23	21	21	22
LOC_19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	19	19	19	19	19	19	19	17	18	19	19	19	17	19	19	19	19	19	19	19	19	19	19	19	19	19	19	17	17	17	19	19	19	19	17	18	18	18	19	19	19	19	19	19	19	19	19	19	19	18	19	18	19	17	17	19	19	19	19	19	19	19	19	18	18	19	18	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
LOC_20	18	17	18	18	18	18	17	17	17	17	17	17	18	18	17	17	18	18	18	18	17	17	19	18	17	17	18	17	17	17	19	17	17	17	17	18	18	17	17	17	17	17	17	16	17	17	17	17	17	17	17	16	17	17	18	18	19	19	17	17	18	18	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	17	17	17	17	17	17	17	18	18	18	18	17	17	17	17	18	18	17	17	18	18	17
LOC_21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	20	20	20	22	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	22	22	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	20	22	22	20	20	20	19	20	20	22	20	20	20	21	21	22	21	21	20	20	20	20	20	20	20	20	20	20	20	20	22	22	20	20	20
LOC_22	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
LOC_23	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	13	13	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
LOC_24	16	16	16	15	16	15	16	16	16	16	16	17	15	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
LOC_25	16	19	15	15	15	15	15	15	15	19	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	15	15	15	19	15	19	19	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	15	15	15	19	19	15	15	15	15	15	15	15	15	15	15	15	15	19	19	15	15	15	15	15	15	15	15	15
LOC_26	22	23	22	22	22	22	23	23	22	23	22	23	22	22	23	23	22	23	22	22	21	21	22	22	23	25	22	22	22	23	22	23	23	23	23	22	22	23	22	22	23	23	23	22	22	22	22	22	22	22	22	23	23	23	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	23	23	22	22	22	23	23	22	23	23	22	23	23	23	23	22	22	22	22	23	23	22	22	22	22	22	22	22	22	22
LOC_27	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
LOC_28	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	27	23	23	23	24	24	23	23	23	23	26	26	23	23	23	23	23	23	23	23	26	26	23
LOC_29	20	20	20	20	21	20	20	17	20	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
LOC_30	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	20	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	21	22	22	22	22	22	22	22	22	22	22	22	22	21	22	22	22	22	24	24	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22
LOC_31	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
LOC_32	22	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	22	20	20	20	23	22	20	20	20	22	20	20	22	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	22	22	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	20	20	19	19	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	20	19	20	20	20
LOC_33	22	22	22	22	22	23	22	22	22	22	22	22	25	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	21	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22
LOC_34	15	15	15	15	15	15	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
LOC_35	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
LOC_36	16	15	15	15	15	15	15	15	15	15	15	17	15	15	15	15	15	15	15	15	15	15	15	15	17	15	15	15	15	15	15	15	15	17	17	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	17	15	15	15	15	15	15	15	15	15	15	15	17	15	15	15	15	15	15	15	15	15	15	15	15	15	17	17	15	17	17	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
LOC_37	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	19	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
LOC_38	25	26	25	25	23	26	26	25	25	26	25	26	26	26	25	25	25	25	25	25	25	23	25	25	26	26	25	25	25	26	25	26	26	25	26	25	25	27	24	25	27	27	25	25	25	25	25	25	25	25	25	25	25	26	25	25	25	25	25	25	25	25	25	25	25	26	25	27	27	25	25	26	26	24	25	25	26	26	25	26	26	25	26	26	25	26	21	25	25	25	26	26	25	25	25	25	25	25	25	25	25
LOC_39	22	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	22	21	21	22	22	21	21	21	22	21	21	22	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	22	21	21	21	20	21	21	21	21	21	22	22	21	21	21	23	21	21	22	21	21	19	21	21	25	21	21	21	21	21	21	21	21	21	21	21	21	21	21	25	25	19	18	21
LOC_40	29	27	27	29	27	29	27	27	26	27	26	27	28	28	27	27	27	27	29	29	26	26	29	29	27	27	26	26	26	27	29	27	27	26	26	26	27	27	27	27	27	27	27	26	26	26	26	27	27	26	26	27	27	27	27	27	29	29	27	27	27	27	26	26	26	27	27	26	26	26	25	27	26	26	26	26	27	27	25	27	27	26	27	27	27	27	27	27	25	25	27	27	27	27	27	27	25	25	25	25	27
LOC_41	16	17	16	16	16	17	17	17	16	17	16	17	17	17	17	18	16	16	16	16	16	16	16	16	17	17	16	16	16	17	16	17	17	17	17	16	16	17	17	17	18	17	16	16	16	16	17	17	17	16	16	17	17	21	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16	17	17	16	16	16	17	17	16	17	17	16	17	17	16	16	16	16	16	16	17	17	16	16	17	17	16	16	16	16	16
LOC_42	18	18	18	18	18	18	18	18	18	18	17	18	18	18	18	18	18	18	18	18	18	18	18	18	14	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	17	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	17	18	18	18	18	18	18	18	19	19	18	18	18	18	17	17	18	18	18	17	17	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18
LOC_43	28	28	28	26	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	27	28	28	31	28	27	28	28	27	27	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	29	29	28	28	28	28	28	28	28	28	28	28	28	28	28	26	29	28	27	28	28	28	28	28	28	28	28	28	26	27	28	28	29	29	27	27	28	28	27	27	28
LOC_44	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	18	19	19	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	20	19	19	20	20	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	20	19	19	20	20	20	20	19	19	20	20	19	19	20
LOC_45	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
LOC_46	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	17	17	17	17	17	17	17	17	18	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	18	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
LOC_47	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	17	19	19	18	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
LOC_48	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	20	20	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	21	22	22	23	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	22	22	22	22	22	22	23	22	22	22	22	22	22
LOC_49	20	20	20	20	20	20	20	19	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20	18	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
LOC_50	15	16	15	15	15	15	16	16	16	16	16	16	15	15	16	16	15	15	15	15	16	16	15	15	18	16	16	16	16	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	16	16	16	16	17	16	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	18	18	16	16	15	15	16	16	16	16	16	16	17	16	16	16	16	16	16
LOC_51	24	24	24	24	24	24	25	25	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	25	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
LOC_52	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
LOC_53	19	17	17	17	17	17	17	17	17	17	17	17	17	17	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	20	17	17	20	20	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
LOC_54	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	15	15	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
LOC_55	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	14	14	14	14	14	14	12	12	12	12	14	14	14	14	14	14	12	12	14
LOC_56	19	19	19	19	19	19	19	19	19	19	21	19	21	21	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	19	19	19	19	19	19	19	19	19	19	19	19	21	19	19	19	19	19	19	21	21	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	21	19	19	19	19	19	21	19	19	21	21	20	19	19	19	19	19	19	19	19	19	21	21	19	19	19
LOC_57	17	17	17	17	18	17	17	17	17	17	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	18	17	18	18	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	17	17	17	17	17	16	16	17	17	17	17	17	17	17	17	17	17	17	17	18	18	17
LOC_58	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	20	20	19	20	20	22	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20
LOC_59	20	21	20	20	20	20	21	21	20	21	20	21	20	20	21	21	20	20	20	20	20	20	20	20	21	21	20	20	20	21	20	21	21	21	21	19	20	22	21	21	21	21	20	20	20	20	20	21	21	20	20	21	21	21	19	19	20	20	22	22	20	20	20	20	20	21	22	20	20	20	20	21	21	20	20	19	21	21	20	21	21	19	22	22	20	20	20	20	20	20	21	21	22	22	20	20	19	19	20	20	20
